timestamp,price,volume,market_cap,crypto,price_change,volume_change,market_cap_change,ma_10,ma_50,ma_200,ma_diff,std_10,std_50,momentum,volatility,rsi,macd
2024-05-12 15:03:46.331,61137.1024934283,12132842983.984432,1204239639444.16,bitcoin,-0.0009032467450581505,-0.001964060367237508,-0.0009029424107850348,61045.086500042446,60959.260465618114,62563.5806905117,85.82603442433174,125.36684153467161,354.00075843532585,7.414066039127647,0.0019963077126473965,53.494886727342305,17.50697464971745
2024-05-12 16:03:52.706,61343.01787721173,11719080651.786062,1208296794817.2507,bitcoin,0.003368091966830855,-0.03410266932033523,0.003369059811852315,61075.56493931343,60924.57068103882,62555.35058252118,150.994258274608,156.65900466492698,188.47628415073373,218.78715362578077,0.0023389075659262224,59.856600161732,38.72432233252039
2024-05-12 17:04:45.283,61335.78351592226,12346866292.448534,1208155216883.393,bitcoin,-0.0001179329211346003,0.05356952983908281,-0.00011717148838341629,61114.77071264782,60927.92084427643,62546.15540953004,186.8498683713915,168.60196763701634,194.29543163301457,208.45357335492736,0.0026283311013543596,59.548395259784314,54.329197567094525
2024-05-12 18:04:33.173,61617.61668387327,10288582165.187155,1213172930270.5916,bitcoin,0.004594922438348581,-0.16670498234197662,0.00415320259936669,61199.46377564097,60942.19113391808,62538.410446715454,257.2726417228914,188.140101652626,217.3455814973202,425.24237753038324,0.0033694254694175032,66.73456260411852,88.41852121913689
2024-05-12 19:04:03.775,61359.222378965525,11904430409.188663,1208909083018.297,bitcoin,-0.004193513459526121,0.15705256740515283,-0.003514624457820248,61234.9682244414,60947.449787633006,62523.50739608378,287.51843680839374,180.5395790351053,224.22210241899367,222.11988553722767,0.003480933749140258,56.77589808338648,93.50641119639477
2024-05-12 20:01:44.928,61370.6041164787,12674877743.20474,1208224077176.829,bitcoin,0.00018549350972674183,0.06471937820909024,-0.0005666313960994707,61273.6970465765,60967.25628629143,62511.07121862425,306.4407602850697,161.04514208532552,216.713119494249,27.58623926697328,0.003447481113864124,57.079722808611145,97.33499452782416
2024-05-12 21:03:03.580,61283.90866089898,9147398699.397224,1207138258750.341,bitcoin,-0.0014126544267867303,-0.2783047785765562,-0.000898689611471104,61289.11906992749,60978.36460831037,62497.379163373,310.7544616171217,152.90056562935246,218.45258675374802,-51.87485502327763,0.0034580438997521565,53.96796608199701,92.30948934776097
2024-05-12 22:06:16.813,61217.793717411136,9710785178.52992,1205837491748.7058,bitcoin,-0.0010788303966328128,0.0615898024833903,-0.001077562567672885,61298.47536931001,60985.74904253217,62485.32053562222,312.72632677783986,144.31100000383432,220.20902804648688,-399.8229664621322,0.003304235375868998,51.65523006899942,82.04604120084696
2024-05-12 23:02:18.706,61289.84129283134,10852788509.737118,1207988946406.3772,bitcoin,0.0011769057825374851,0.11760154407823897,0.0017841995064784566,61314.72650433642,61001.85644476617,62472.35363412042,312.87005957024667,131.47614011852625,212.0997535648126,-69.38108613418444,0.0032242344287851795,53.97013995307379,78.81726543606055
2024-05-13 00:05:25.970,61483.57956859696,13315283854.62738,1211277523448.5786,bitcoin,0.00316101774256472,0.22689978181007708,0.0027223568990299984,61343.84703056181,61017.869787694995,62461.867192298545,325.9772428668148,133.59766517590018,217.67976331734616,112.9754521182549,0.003258323546722766,59.5755734294696,90.8443005482477
